id,name,description,category,difficulty,region,lat,lon,duration,distance_km,base_visits,family_friendly,dog_friendly,accessible,has_water,price_type,season,duration_hours,official_url
tiuli-132,המושבה הגרמנית בירושלים,"מסלול טיול בטבע פתוח, בהרי ירושלים, באורך כ-2 ק""מ ברמת קושי קלה.",nature,easy,jerusalem,31.7684,35.2239,כחצי שעה,2,2618,false,false,false,false,free,,,
makhtesh-gadol,המכתש הגדול (מכתש חתירה),"שלישי מבין שלושת המכתשים הייחודיים בישראל (יחד עם מכתש רמון והמכתש הקטן) - מבנה-סחיפה ענק בנגב עם שכבות-סלע צבעוניות חשופות, פחות מבוקר מאחיו הגדול אך לא פחות מרשים.",mountains,medium,south,30.9369988,34.983731,3-4 שעות,6,90,false,false,false,false,free,,3.5,
tiuli-54,המכתש הקטן,"מסלול טיול במסלול הררי, בנגב ובדרום הארץ, באורך כ-3 ק""מ ברמת קושי בינונית.",mountains,medium,south,30.9524,35.2147,כחצי שעה,3,727,false,false,false,false,free,,,
sataf,הסטף,"אתר חקלאי-היסטורי בהרי ירושלים עם טרסות עתיקות, בוסתנים ושני מעיינות (עין ביקורה ועין סטף) הזורמים אל בריכות אגירה ומהם אל השבילים שמתחת - מסלול משפחות פופולרי עם נוף פסטורלי.",water,easy,jerusalem,31.771742,35.1276556,שעה-שעתיים,3,130,true,false,false,true,free,,1.5,
tiuli-84,העיר הלבנה: תל אביב והבאוהאוס,"מסלול טיול באתר ארכיאולוגי, במרכז הארץ, באורך כ-2 ק""מ ברמת קושי קלה.",archaeology,easy,center,32.0628,34.7705,כחצי שעה,2,2557,false,false,false,false,free,,,
oldcityjlm,העיר העתיקה בירושלים,הכותל המערבי ורבעי העיר העתיקה — מוקד קדושה עבור שלוש דתות ולב ההיסטוריה של ירושלים.,religious,easy,jerusalem,31.7767,35.2345,3 שעות,2,41200,false,false,false,false,free,,,
tiuli-74,העיר העתיקה בירושלים: מסלול בין אתרים שאסור לפספס,"יעד טיול באתר ארכיאולוגי בהרי ירושלים — מסלול באורך כ-2 ק""מ, רמת קושי קלה.",archaeology,easy,jerusalem,31.7759,35.2272,כחצי שעה,2,1947,false,false,false,false,free,,,
akko,העיר העתיקה בעכו,"מבצר צלבני תת-קרקעי וחומות עות'מאניות, אתר מורשת עולמית על חוף הים בגליל המערבי.",heritage,easy,north,32.9281,35.0818,2.5 שעות,2,13900,false,false,false,false,free,,,
tzfat,העיר העתיקה בצפת,"סמטאות אבן ברובע האמנים והמקובלים, אחת מארבע ערי הקודש ומרכז חשוב לקבלה.",urban,easy,north,32.9646,35.496,2 שעות,1.5,15200,false,false,false,false,free,,,
hod-hasharon-eco-park,הפארק האקולוגי הוד השרון,"פארק עירוני המשלב שיקום-נחל ובריכות-חלחול טבעיות, עם שבילי הליכה ואזורי-צפייה בבעלי-חיים - דוגמה ליוזמת קיימות-עירונית בלב מרכז הארץ.",parks,easy,center,32.1328765,34.8899315,שעה-שעה וחצי,2,70,true,true,true,true,free,,1,
tiuli-155,הקניון האדום – גיא שני,"יעד טיול בטבע פתוח באזור אילת — מסלול באורך כ-2 ק""מ, רמת קושי בינונית.",nature,medium,eilat,29.6809,34.8753,כחצי שעה,2,1154,false,false,false,false,free,,,
lm-aaa5b461,הר אביטל,הר אביטל — תצפית / פסגה באזור צפון / גולן וחרמון,mountains,easy,north,33.10816126,35.79455909,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-b8e7e6fe,הר אודם,הר אודם — תצפית / פסגה באזור צפון / גולן וחרמון,viewpoints,easy,north,33.1987,35.7542,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-d4954ed7,הר ארדון,הר ארדון — תצפית / פסגה באזור נגב / באר שבע והר הנגב,viewpoints,easy,south,30.6408,34.9503,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-19ad2f0e,הר בראון,הר בראון — תצפית / פסגה באזור צפון / גולן וחרמון,mountains,easy,north,33.158868,35.778213,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-d91205b8,הר ברניקי,הר ברניקי — טיול / נקודת עניין באזור צפון,mountains,easy,north,32.7756,35.5394,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/travel/trips/itineraries_for_families/itineraries_for_families_north/
lm-4aa9ed4c,הר גיורא,הר גיורא — תצפית / פסגה באזור ירושלים / הרי יהודה והשפלה,mountains,easy,jerusalem,31.744711,35.08257,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-28ef8b1a,הר גמל,הר גמל — תצפית באזור נגב / מצפה רמון,viewpoints,easy,south,30.6029,34.7966,,0,0,true,false,false,false,free,,,https://www.parks.org.il/%D7%9E%D7%A1%D7%9C%D7%95%D7%9C%D7%99-%D7%98%D7%99%D7%95%D7%9C/
tiuli-135,הר הזיתים - תצפיות וכנסיות,"מסלול טיול במסלול הררי, בהרי ירושלים, באורך כ-2 ק""מ ברמת קושי קלה.",mountains,easy,jerusalem,31.7904,35.2472,כחצי שעה,2,2801,false,false,false,false,free,,,
hermon,הר החרמון,"ההר היחיד בישראל עם כיסוי שלג עונתי קבוע, ומסלולי טיפוס מאתגרים לעבר הפסגה.",mountains,extreme,north,33.2988,35.7666,6 שעות,8,4100,false,false,false,false,free,,,
lm-ff71e735,הר הכרמל,הר הכרמל — תצפית / פסגה באזור צפון / כרמל ורמות מנשה,mountains,easy,north,32.72852,35.05411,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-d67dc530,הר הקפיצה: טיול בשביל הבשורה,הר הקפיצה: טיול בשביל הבשורה — מסלול הליכה באזור צפון,mountains,easy,north,32.682795,35.307366,,0,0,true,false,false,false,free,,,https://www.kkl.org.il/travel/trips/itineraries_for_families/itineraries_for_families_north/
tiuli-182,הר הרוח ושביל נוף יתלה,"יעד טיול במסלול הררי בהרי ירושלים — מסלול באורך כ-2 ק""מ, רמת קושי קלה.",mountains,easy,jerusalem,31.8268,35.0792,כחצי שעה,2,2801,false,false,false,false,free,,,
tiuli-129,"הר חרת, מוצא ומאגר בית זית: שקדיות ומושבה נשכחת","מסלול טיול במסלול הררי, בהרי ירושלים, באורך כ-5 ק""מ ברמת קושי קלה.",mountains,easy,jerusalem,31.7909,35.1425,כ-2 שעות,5,2435,false,false,false,false,free,,,
lm-176fc0ab,הר יעלה,הר יעלה — תצפית / פסגה באזור ירושלים / הרי יהודה והשפלה,viewpoints,easy,jerusalem,31.7511,35.0425,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-c19ae950,הר יערן,הר יערן — תצפית / פסגה באזור ירושלים / הרי יהודה והשפלה,viewpoints,easy,jerusalem,31.707424,35.039458,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
tiuli-156,"הר כמון, מכמנים ושביל יונתן","מסלול טיול במסלול הררי, בצפון הארץ, באורך כ-5 ק""מ ברמת קושי קלה.",mountains,easy,north,32.9095,35.3327,כ-2 שעות,5,1215,false,false,false,false,free,,,
tiuli-150,הר כרכום והר עריף,"מסלול טיול במסלול הררי, בנגב ובדרום הארץ, באורך כ-3 ק""מ ברמת קושי בינונית.",mountains,medium,south,30.5507,34.6518,כחצי שעה,3,849,false,false,false,false,free,,,
lm-93758380,הר כרמים,הר כרמים — תצפית / פסגה באזור צפון / גולן וחרמון,mountains,easy,north,33.218933,35.777842,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
meron,הר מירון,"ההר הגבוה בגליל, עם מסלולי הליכה ותצפית פנורמית ותורן שידור בפסגה.",mountains,medium,north,32.9878,35.4111,3 שעות,5,6800,false,false,false,false,free,,,
lm-656daa51,הר מירון,הר מירון — תצפית / פסגה באזור צפון / גליל עליון ואצבע הגליל,mountains,easy,north,32.99774886,35.41249775,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
tiuli-104,הר מסור,"יעד טיול במסלול הררי בנגב ובדרום הארץ — מסלול באורך כ-2 ק""מ, רמת קושי בינונית.",mountains,medium,south,30.7738,35.2364,כחצי שעה,2,910,false,false,false,false,free,,,
lm-9bb3daf7,הר נשף,הר נשף — תצפית / פסגה באזור ערבה / הרי אילת,viewpoints,easy,south,29.6659,34.866,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-368f0cd6,הר סנאים,הר סנאים — תצפית / פסגה באזור צפון / גולן וחרמון,mountains,easy,north,33.271697,35.721566,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-200749f3,הר עידו,הר עידו — תצפית / פסגה באזור נגב / באר שבע והר הנגב,viewpoints,easy,south,30.5048,34.6853,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-a7838668,הר עמינדב,הר עמינדב — תצפית / פסגה באזור ירושלים / הרי יהודה והשפלה,mountains,easy,jerusalem,31.747391,35.139277,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-3b105717,הר פרס,הר פרס — תצפית / פסגה באזור צפון / גולן וחרמון,mountains,easy,north,32.960276,35.864804,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-824e16cf,הר צניפים,הר צניפים — תצפית / פסגה באזור ערבה / הרי אילת,viewpoints,easy,south,30.1286,34.8604,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
tzefahot,הר צפחות,"פסגה מדברית עם אחת התצפיות המרהיבות בישראל, אל מפרץ אילת ושלוש מדינות שכנות.",mountains,extreme,eilat,29.547,34.933,5 שעות,7,3400,false,false,false,false,free,,,
tiuli-342,הר צפחות: טיול עם תצפית ל-4 מדינות,"מסלול טיול במסלול הררי, באזור אילת, באורך כ-4 ק""מ ברמת קושי בינונית.",mountains,medium,eilat,29.527196897651258,34.911424346557624,כשעה,4,1093,false,false,false,false,free,,,
lm-8c7760df,הר צרור,הר צרור — תצפית / פסגה באזור נגב / באר שבע והר הנגב,viewpoints,easy,south,30.8603,34.8212,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-1d3e14d0,הר קטום,הר קטום — תצפית / פסגה באזור נגב / באר שבע והר הנגב,viewpoints,easy,south,30.5763,34.8951,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-051842b8,הר קנאים,הר קנאים — תצפית / פסגה באזור מדבר יהודה / ים המלח ובקעת הירדן,viewpoints,easy,deadsea,31.2993,35.2968,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-fbd4b470,הר רם,הר רם — תצפית / פסגה באזור צפון / גולן וחרמון,mountains,easy,north,33.245772,35.787547,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-47cea97d,הר רמון,הר רמון — תצפית / פסגה באזור נגב / באר שבע והר הנגב,viewpoints,easy,south,30.499856,34.630766,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-a6eb566f,הר רפאים,הר רפאים — תצפית / פסגה באזור ירושלים / הרי יהודה והשפלה,mountains,easy,jerusalem,31.735601,35.102341,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-1134df3c,הר שיפון,הר שיפון — תצפית / פסגה באזור צפון / גולן וחרמון,viewpoints,easy,north,33.0693,35.7691,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
lm-536fdeaf,הר שלמה,הר שלמה — תצפית / פסגה באזור ערבה / הרי אילת,viewpoints,easy,south,29.5801,34.8997,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
tiuli-153,הר שלמה ונחל מפלים,"מסלול טיול לאורך נחל ומקווי מים, בנגב ובדרום הארץ, באורך כ-3 ק""מ ברמת קושי בינונית.",water,medium,south,29.5877,34.885,כחצי שעה,3,1032,false,false,false,false,free,,,
lm-58f83749,הר שמשון,הר שמשון — תצפית / פסגה באזור ירושלים / הרי יהודה והשפלה,viewpoints,easy,jerusalem,31.767052,35.03705,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
tiuli-161,הר תבור,"יעד טיול במסלול הררי בצפון הארץ — מסלול באורך כ-3 ק""מ, רמת קושי קלה.",mountains,easy,north,32.68243290445854,35.406855371268115,כחצי שעה,3,1520,false,false,false,false,free,,,
lm-db1ae5ca,הר תנופה,הר תנופה — תצפית / פסגה באזור ירושלים / הרי יהודה והשפלה,mountains,easy,jerusalem,31.784233,34.969751,,0,0,true,false,false,false,free,,,https://www.geonames.org/advanced-search.html?country=IL&q=Israeli
tiuli-160,הרי גופנא - מחרשה למעיין האוכף,"טיול לאורך נחל ומקווי מים במרכז הארץ, באורך של כ-3 ק""מ ברמת קושי קלה.",water,easy,center,31.9445,35.1497,כחצי שעה,3,1459,false,false,false,false,free,,,
wadi-al-jorum,ואדי אל ג'ורם,"קניון בזלת ציורי בעמק הירדן, סמוך למנחמיה, עם מפלים וסולמות-יתדות בין קירות סלע כהים - כשהנחל זורם, המסלול כולל הליכה במים רדודים ו""מקלחת"" תחת המפלים.",water,medium,north,32.6620284,35.544599,4-3 שעות,4.2,70,false,false,false,true,free,,3.5,https://www.maslulim-israel.co.il/tracks/%d7%95%d7%90%d7%93%d7%99-%d7%90%d7%9c-%d7%92%d7%95%d7%a8%d7%9d-%d7%a7%d7%a0%d7%99%d7%95%d7%9f-%d7%91%d7%96%d7%9c%d7%aa-%d7%a6%d7%99%d7%95%d7%a8%d7%99-%d7%95%d7%a0%d7%95%d7%a3-%d7%9e%d7%a8%d7%94/
